"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",2000,7708,"Warrenton, OR",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Warwick, RI",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Washington Court House, OH",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Washington Depot, CT",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Washington, DC",110,1.4270887389725,6
"Bob Damron's Address Book",2000,7708,"Waterbury, CT",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Waterbury, VT",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Waterloo, IA",7,0.0908147379346134,65
"Bob Damron's Address Book",2000,7708,"Watertown, MA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Watertown, NY",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Waterville, ME",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Watonga, OK",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Waukegan, IL",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wausau, WI",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wenatchee, WA",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"West Chester, PA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"West Hollywood, CA",89,1.15464452516866,13
"Bob Damron's Address Book",2000,7708,"West Palm Beach, FL",23,0.298391281785158,49
"Bob Damron's Address Book",2000,7708,"West Paterson, NJ",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Westchester, NY",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Westerly, RI",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Westland, MI",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Westport, CT",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Weymouth, MA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wheeling, WV",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"White Hall, CA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"White Mtns, ME",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"White Mtns, NH",7,0.0908147379346134,65
"Bob Damron's Address Book",2000,7708,"White Plains, NY",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Whittier, CA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wichita Falls, TX",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Wichita, KS",34,0.441100155682408,38
"Bob Damron's Address Book",2000,7708,"Wickenburg, AZ",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wilkes-Barre, PA",6,0.0778412039439543,66
"Bob Damron's Address Book",2000,7708,"Williamsport, PA",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Williamstown, MA",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Willimantic, CT",4,0.0518941359626362,68
"Bob Damron's Address Book",2000,7708,"Willits, CA",4,0.0518941359626362,68
"Bob Damron's Address Book",2000,7708,"Wilmington, DE",8,0.103788271925272,64
"Bob Damron's Address Book",2000,7708,"Wilmington, NC",6,0.0778412039439543,66
"Bob Damron's Address Book",2000,7708,"Wilmington, VA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Windward Coast, HI",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Winnemuca, NV",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Winston-Salem, NC",6,0.0778412039439543,66
"Bob Damron's Address Book",2000,7708,"Winter Park, CO",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Winter Park, FL",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"Wolverton, MN",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Wood River, IL",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Woodstock, NY",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Woodstock, VT",4,0.0518941359626362,68
"Bob Damron's Address Book",2000,7708,"Woodville, OH",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Woonsocket, RI",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Worcester, MA",4,0.0518941359626362,68
"Bob Damron's Address Book",2000,7708,"Yachats, OR",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Yakima, WA",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Yellow Springs, OH",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"York Harbor, ME",2,0.0259470679813181,70
"Bob Damron's Address Book",2000,7708,"York, PA",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Yosemite Nat'l Park, CA",3,0.0389206019719772,69
"Bob Damron's Address Book",2000,7708,"Young America, IN",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Youngstown, OH",4,0.0518941359626362,68
"Bob Damron's Address Book",2000,7708,"Ypsilanti, MI",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Yuma, AZ",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Zion Nat'l Park, UT",1,0.0129735339906591,71
"Bob Damron's Address Book",2000,7708,"Zion, IL",1,0.0129735339906591,71
"Bob Damron's Address Book",2001,8202,"AK, United States",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"AL, United States",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"AR, United States",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Aberdeen, SD",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Abilene, KS",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Abilene, TX",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Acton, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Adirondack Mtns, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Aguada, PR",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Aguadilla, PR",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Ahwahnee, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Aiea, HI",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Aiken, SC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Akron, OH",16,0.195074372104365,57
"Bob Damron's Address Book",2001,8202,"Alamogordo, NM",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Alamosa, CO",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Albany, NY",29,0.353572299439161,44
"Bob Damron's Address Book",2001,8202,"Albany, OR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Albuquerque, NM",40,0.487685930260912,33
"Bob Damron's Address Book",2001,8202,"Alexandria, LA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Alexandria, VA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Allentown, PA",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Alton, IL",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Altoona, PA",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Amarillo, TX",10,0.121921482565228,63
"Bob Damron's Address Book",2001,8202,"Amelia Island, FL",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Ames, IA",6,0.0731528895391368,67
"Bob Damron's Address Book",2001,8202,"Amherst, MA",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Amherst, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Anacortes, WA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Anaheim, CA",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Anahola, HI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Anchorage, AK",24,0.292611558156547,49
"Bob Damron's Address Book",2001,8202,"Anderson, IN",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Andover, VT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Angeles Nat'l Forest, CA",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Angelica, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Ann Arbor, MI",14,0.170690075591319,59
"Bob Damron's Address Book",2001,8202,"Annandale-on-Hudson, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Annapolis, MD",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Anniston, AL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Anoka, MN",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Apache Junction, AZ",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Appleton, WI",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Arden, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Arlington Heights, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Arlington, TX",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Arlington, VA",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Arlington, VT",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Arundel, ME",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Asbury Park, NJ",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Asheville, NC",28,0.341380151182638,45
"Bob Damron's Address Book",2001,8202,"Ashfield, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Ashland, KY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Ashland, OR",16,0.195074372104365,57
"Bob Damron's Address Book",2001,8202,"Ashland, VA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Ashland, WI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Aspen, CO",9,0.109729334308705,64
"Bob Damron's Address Book",2001,8202,"Astoria, OR",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Atascadero, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Athens, GA",10,0.121921482565228,63
"Bob Damron's Address Book",2001,8202,"Atkinson, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Atlanta, GA",111,1.35332845647403,9
"Bob Damron's Address Book",2001,8202,"Atlantic Beach, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Atlantic City, NJ",12,0.146305779078274,61
"Bob Damron's Address Book",2001,8202,"Atmore, AL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Attleboro, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Auburn, WA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Augusta, GA",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Augusta, ME",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Aurora, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Austin, TX",56,0.682760302365277,24
"Bob Damron's Address Book",2001,8202,"Ava, MO",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bakersfield, CA",13,0.158497927334796,60
"Bob Damron's Address Book",2001,8202,"Bal Harbour, FL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Baltimore, MD",49,0.597415264569617,26
"Bob Damron's Address Book",2001,8202,"Bangor, ME",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Bar Harbor, ME",6,0.0731528895391368,67
"Bob Damron's Address Book",2001,8202,"Barnardsville, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Barre, MA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bartlesville, OK",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Batesland, SD",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Batesville, AR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bath Village, NH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bath, ME",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Baton Rouge, LA",9,0.109729334308705,64
"Bob Damron's Address Book",2001,8202,"Battle Creek, MI",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bay Shore, NY",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bayamón, PR",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Beachwood, OH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beacon, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beaumont, TX",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Beaver Falls, PA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beavercreek, OH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beaverton, OR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beckley, WV",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bedford, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bell Gardens, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bellaire, MI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Belle Fourche, SD",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Belleville, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bellingham, WA",12,0.146305779078274,61
"Bob Damron's Address Book",2001,8202,"Bellmore, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Belmar, NJ",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Belt, MT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Beltsville, MD",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bemidji, MN",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bend, OR",6,0.0731528895391368,67
"Bob Damron's Address Book",2001,8202,"Benicia, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bennington, VT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Berkeley, CA",16,0.195074372104365,57
"Bob Damron's Address Book",2001,8202,"Berkshires, MA",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Berlin, NJ",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bernalillo, NM",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Berne, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Berwick, PA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bethany Beach, DE",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bethel, CT",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bethlehem, NH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bethlehem, PA",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Bettendorf, IA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Big Bear Lake, CA",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Billings, MT",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Biloxi, MS",11,0.134113630821751,62
"Bob Damron's Address Book",2001,8202,"Binghamton, NY",9,0.109729334308705,64
"Bob Damron's Address Book",2001,8202,"Birmingham, AL",32,0.39014874420873,41
"Bob Damron's Address Book",2001,8202,"Bisbee, AZ",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bishop, CA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Blaine, WA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bland, VA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bloomington, IL",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Bloomington, IN",13,0.158497927334796,60
"Bob Damron's Address Book",2001,8202,"Blowing Rock, NC",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Blue Island, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Blue Rapids, KS",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Blue River, OR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bluefield, WV",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Boca Raton, FL",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Boise, ID",18,0.21945866861741,55
"Bob Damron's Address Book",2001,8202,"Boone, IA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Boone, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Boonton, NJ",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Boonville, MO",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Booth Bay Harbor, ME",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Boothbay, ME",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bossier City, LA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Boston, MA",70,0.853450377956596,18
"Bob Damron's Address Book",2001,8202,"Boulder, CO",11,0.134113630821751,62
"Bob Damron's Address Book",2001,8202,"Boulder, MT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Boulder, UT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bowling Green, KY",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Bozeman, MT",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Bradenton Beach, FL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bradenton, FL",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Bradley, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brandon, VT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Branson, MO",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brattleboro, VT",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Brazil, IN",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Breckenridge, CO",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Bremerton, WA",6,0.0731528895391368,67
"Bob Damron's Address Book",2001,8202,"Brentwood, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brentwood, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brewster, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bridgeport, CT",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Bridgeport, PA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bridgeton, MO",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bridgewater Corners, VT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bridgewater, NH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bristol, CT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Bristol, PA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Brockton, MA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brookhaven, MS",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Brunswick, ME",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Brunswick, OH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Buckley, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Buena Park, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Buffalo, NY",16,0.195074372104365,57
"Bob Damron's Address Book",2001,8202,"Bullhead City, AZ",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Burlington, IA",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Burlington, VT",16,0.195074372104365,57
"Bob Damron's Address Book",2001,8202,"Burns, OR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Butler, PA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Butte, MT",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"CA, United States",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"CO, United States",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"CT, United States",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Caguas, PR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Calumet City, IL",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Cambria, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cambridge, MA",8,0.0975371860521824,65
"Bob Damron's Address Book",2001,8202,"Camden, NJ",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Camden, SC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Campbellsville, KY",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Candler, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Canon, GA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Canton, NY",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Canton, OH",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Canutillo, TX",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cape Canaveral, FL",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Cape Charles, VA",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Cape Cod, MA",8,0.0975371860521824,65
"Bob Damron's Address Book",2001,8202,"Cape Girardeau, MO",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Cape May, NJ",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Capitol Reef, UT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Captain Cook, HI",6,0.0731528895391368,67
"Bob Damron's Address Book",2001,8202,"Carbondale, IL",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Caribou, ME",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Carlsbad, NM",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Carmel, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Carson City, NV",3,0.0365764447695684,70
"Bob Damron's Address Book",2001,8202,"Cathedral City, CA",18,0.21945866861741,55
"Bob Damron's Address Book",2001,8202,"Catskill Mtns, NY",8,0.0975371860521824,65
"Bob Damron's Address Book",2001,8202,"Cedar Crest, NM",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cedar Falls, IA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cedar Rapids, IA",8,0.0975371860521824,65
"Bob Damron's Address Book",2001,8202,"Center Harbor, NH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Centralia, WA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Centreville, IL",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Champaign, IL",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Chapel Hill, NC",8,0.0975371860521824,65
"Bob Damron's Address Book",2001,8202,"Charleston, SC",26,0.316995854669593,47
"Bob Damron's Address Book",2001,8202,"Charleston, WV",15,0.182882223847842,58
"Bob Damron's Address Book",2001,8202,"Charlotte, NC",42,0.512070226773958,31
"Bob Damron's Address Book",2001,8202,"Charlottesville, VA",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Chattanooga, TN",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Cherry Hill, NJ",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Chester, VT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Chesterfield, VA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Chesterton, IN",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cheyenne, WY",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Chicago, IL",161,1.96293586930017,3
"Bob Damron's Address Book",2001,8202,"Chico, CA",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Chillicothe, OH",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Chimayo, NM",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Christiansted, St Croix, VI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Chula Vista, CA",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Cincinnati, OH",30,0.365764447695684,43
"Bob Damron's Address Book",2001,8202,"Clarksville, IN",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Clarksville, TN",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Clearlake Oaks, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Clearwater, FL",5,0.060960741282614,68
"Bob Damron's Address Book",2001,8202,"Cleveland Heights, OH",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Cleveland, OH",53,0.646183857595708,25
"Bob Damron's Address Book",2001,8202,"Clifton Forge, VA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Clifton, NJ",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Clinton Township, MI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Clinton, WI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cloverdale, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Clovis, NM",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Coamo, PR",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Cocoa Beach, FL",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Coeur D'alene, ID",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Coffeyville, KS",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Coldwater, MI",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"College Park, MD",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"College Station, TX",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Collingswood, NJ",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Collinsville, CT",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Colorado Springs, CO",13,0.158497927334796,60
"Bob Damron's Address Book",2001,8202,"Columbia, MO",7,0.0853450377956596,66
"Bob Damron's Address Book",2001,8202,"Columbia, NC",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Columbia, SC",18,0.21945866861741,55
"Bob Damron's Address Book",2001,8202,"Columbus, GA",4,0.0487685930260912,69
"Bob Damron's Address Book",2001,8202,"Columbus, IN",2,0.0243842965130456,71
"Bob Damron's Address Book",2001,8202,"Columbus, NE",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Columbus, OH",71,0.865642526213119,17
"Bob Damron's Address Book",2001,8202,"Concord, CA",1,0.0121921482565228,72
"Bob Damron's Address Book",2001,8202,"Concord, NH",1,0.0121921482565228,72
